molecule_id,gas_conformation,sol_conformation,num_atoms,atomic_numbers,gas_xyz,sol_xyz,dielectric_const,gas_energy,sol_energy,solvation_energy,gas_hlgap,sol_hlgap,gas_dipole,sol_dipole
236,Geom-m236-c49,Geom-m236-c49,23,"[6, 6, 6, 1, 1, 6, 7, 1, 1, 6, 1, 6, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-2.670626, -1.334516, -0.221317, -2.400322, 0.16079, -0.101315, -1.304238, 0.521403, 0.920412, -1.562465, 1.476018, 1.387818, -1.29749, -0.222962, 1.723673, 0.126612, 0.659554, 0.353004, 0.20556, 1.820599, -0.551869, -0.351501, 1.662378, -1.388539, 1.16967, 1.982612, -0.832088, 0.632975, -0.649046, -0.318923, 0.086872, -0.822888, -1.251646, 2.137391, -0.62224, -0.616969, 2.434417, -1.564344, -1.126525, 2.904843, -0.445784, 0.56302, 2.622871, -1.08454, 1.230622, 2.388559, 0.205017, -1.298096, 0.41208, -1.498573, 0.338054, 0.795746, 0.872027, 1.205718, -3.331086, 0.654739, 0.195242, -2.145066, 0.566075, -1.085358, -1.797866, -1.875609, -0.578726, -3.485948, -1.521266, -0.917252, -2.949614, -1.755981, 0.742341]","[-2.66155, -1.368528, -0.180302, -2.398063, 0.136225, -0.130174, -1.324367, 0.549461, 0.899882, -1.606124, 1.512402, 1.335266, -1.317191, -0.170649, 1.723627, 0.114365, 0.69107, 0.353061, 0.205495, 1.871432, -0.545831, -0.385756, 1.732455, -1.362351, 1.165606, 1.991587, -0.857192, 0.623278, -0.608376, -0.33193, 0.103443, -0.754013, -1.283508, 2.1358, -0.599312, -0.592256, 2.427052, -1.503693, -1.16196, 2.890804, -0.544093, 0.62465, 2.730048, -1.339539, 1.150345, 2.423589, 0.275043, -1.193533, 0.36954, -1.464719, 0.298833, 0.775962, 0.890202, 1.213186, -3.336138, 0.639382, 0.120044, -2.120164, 0.488598, -1.126066, -1.776607, -1.916007, -0.489643, -3.455914, -1.587645, -0.887274, -2.961733, -1.737823, 0.794406]",78.4,-9997.026779,-9997.301649,-0.2748700000011013,6.91053,7.29526,0.459526,0.680496
236,Geom-m236-c5,Geom-m236-c5,23,"[6, 6, 6, 6, 7, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2.62024, 0.753434, -0.14688, 1.741442, -0.381603, -0.657293, 0.718564, -0.88225, 0.370118, -0.28701, 0.187902, 0.87653, -1.229226, -0.394771, 1.852509, -1.069527, 0.883896, -0.26054, -1.867753, -0.049431, -1.180485, -2.925208, -0.708397, -0.497872, 3.13009, 0.468964, 0.771198, 3.375526, 1.015595, -0.884587, 2.032889, 1.645557, 0.060202, 1.224699, -0.060452, -1.568106, 2.378547, -1.222816, -0.950648, 1.251417, -1.283175, 1.239381, 0.164175, -1.721857, -0.061367, 0.28694, 0.972848, 1.404092, -0.7148, -0.849015, 2.603991, -1.807021, -1.095941, 1.389475, -1.755043, 1.611892, 0.187899, -0.3678, 1.459713, -0.873163, -2.280411, 0.542022, -2.026846, -1.222549, -0.825595, -1.617894, -3.39838, -0.06632, 0.048486]","[2.636066, 0.7646, -0.141519, 1.753032, -0.369737, -0.65407, 0.734149, -0.877025, 0.377193, -0.276365, 0.187979, 0.882836, -1.213109, -0.410208, 1.872073, -1.070334, 0.873395, -0.253136, -1.870274, -0.070696, -1.162077, -2.970447, -0.683644, -0.473277, 3.161353, 0.468306, 0.76312, 3.376024, 1.037831, -0.888628, 2.047559, 1.648919, 0.087181, 1.230874, -0.043023, -1.558781, 2.387657, -1.208361, -0.953254, 1.271392, -1.271416, 1.245374, 0.187147, -1.720815, -0.053096, 0.297159, 0.979175, 1.403189, -0.687647, -0.965244, 2.542256, -1.866307, -1.014168, 1.37351, -1.753456, 1.606423, 0.187541, -0.372629, 1.43924, -0.875785, -2.260613, 0.499143, -2.029425, -1.239726, -0.877066, -1.55815, -3.501704, 0.006592, -0.054876]",78.4,-9997.146862,-9997.365296,-0.21843400000034308,6.863534,7.120001,0.306404,0.389962
236,Geom-m236-c50,Geom-m236-c50,23,"[6, 6, 6, 1, 1, 6, 7, 1, 1, 6, 1, 6, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-2.455641, -0.897182, -0.884911, -1.477001, -1.338159, 0.194305, -1.034366, -0.214533, 1.141866, -1.916256, 0.200679, 1.641921, -0.416787, -0.65605, 1.932063, -0.246447, 0.956514, 0.508136, -1.146026, 1.826932, -0.268952, -0.645102, 2.643677, -0.609445, -1.927464, 2.135739, 0.303444, 0.925347, 0.511122, -0.390916, 1.403675, 1.404818, -0.805597, 1.978738, -0.320988, 0.346116, 2.35206, 0.217761, 1.230312, 3.094299, -0.591391, -0.489407, 2.787142, -0.950371, -1.331985, 1.537201, -1.274111, 0.706968, 0.541168, -0.052192, -1.248192, 0.193464, 1.531239, 1.361841, -0.596837, -1.792706, -0.273569, -1.939361, -2.127647, 0.797518, -2.771196, -1.748264, -1.485456, -2.00322, -0.161982, -1.544819, -3.342976, -0.448193, -0.443712]","[-2.425972, -0.930139, -0.899096, -1.480942, -1.341945, 0.225852, -1.052715, -0.1897, 1.149098, -1.941189, 0.238884, 1.624578, -0.44832, -0.612575, 1.958539, -0.248707, 0.96525, 0.503191, -1.142189, 1.867103, -0.259772, -0.626923, 2.687381, -0.570067, -1.919841, 2.164557, 0.322821, 0.905271, 0.49518, -0.409249, 1.394187, 1.377191, -0.833808, 1.947853, -0.344641, 0.332663, 2.280786, 0.165799, 1.249497, 3.112267, -0.564415, -0.475478, 2.856364, -0.851254, -1.362036, 1.517308, -1.319604, 0.637014, 0.499582, -0.071165, -1.252091, 0.214599, 1.530747, 1.350195, -0.593118, -1.817511, -0.201682, -1.967465, -2.104195, 0.841474, -2.722369, -1.800767, -1.47789, -1.943368, -0.22455, -1.565592, -3.320685, -0.46492, -0.500631]",78.4,-9997.049508,-9997.295336,-0.2458279999991646,6.953408,7.082026,0.317453,0.369057
236,Geom-m236-c51,Geom-m236-c51,23,"[6, 6, 6, 1, 1, 6, 7, 1, 1, 6, 1, 6, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1.254013, -2.197978, -0.465096, -1.742923, -1.134451, 0.511355, -1.716355, 0.297787, -0.051834, -1.871873, 0.272135, -1.135589, -2.563464, 0.852631, 0.361906, -0.444269, 1.116058, 0.260078, -0.691971, 2.513327, -0.15072, 0.120054, 3.092084, 0.050436, -0.877365, 2.560478, -1.149978, 0.850781, 0.545422, -0.402239, 1.480112, 1.378114, -0.732071, 1.678294, -0.337064, 0.540986, 2.008314, 0.242625, 1.416102, 2.841533, -0.829891, -0.10586, 2.59387, -1.249456, -0.939956, 1.069573, -1.18224, 0.923387, 0.597916, -0.016185, -1.308683, -0.294731, 1.121409, 1.356412, -1.156877, -1.183585, 1.435255, -2.771567, -1.37931, 0.794611, -0.215738, -2.040919, -0.748072, -1.849991, -2.188838, -1.375374, -1.332051, -3.188646, -0.022387]","[-1.336891, -2.211957, -0.462446, -1.747989, -1.128681, 0.533884, -1.719807, 0.298032, -0.049888, -1.881897, 0.260068, -1.131775, -2.558999, 0.864611, 0.362597, -0.438223, 1.107069, 0.245288, -0.669112, 2.509673, -0.197564, 0.135755, 3.085002, 0.039382, -0.799523, 2.536174, -1.20566, 0.853559, 0.51574, -0.407824, 1.499398, 1.339289, -0.723217, 1.655315, -0.379653, 0.543854, 1.830356, 0.133122, 1.50241, 2.941343, -0.700018, -0.003993, 2.856773, -0.962042, -0.930162, 1.102879, -1.312675, 0.76802, 0.597393, -0.039925, -1.314181, -0.284372, 1.132548, 1.340102, -1.108395, -1.180837, 1.419892, -2.761494, -1.347909, 0.87789, -0.324129, -2.05579, -0.821165, -1.998435, -2.206995, -1.323507, -1.386245, -3.191343, 0.000733]",78.4,-9996.939577,-9997.212101,-0.2725239999999758,6.949812,7.309688,0.302943,0.418936
236,Geom-m236-c52,Geom-m236-c52,23,"[6, 6, 6, 1, 1, 6, 7, 1, 1, 6, 1, 6, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-2.916675, -0.770595, -0.031632, -1.586369, -0.14655, -0.434448, -0.944451, 0.618842, 0.728444, -1.628507, 1.419055, 1.030954, -0.854082, -0.044568, 1.596201, 0.438787, 1.249605, 0.442849, 0.475318, 1.891736, -0.880446, 0.350455, 1.202587, -1.618181, 1.368812, 2.356256, -1.02335, 1.644866, 0.278482, 0.667726, 1.588109, -0.127214, 1.68493, 1.809114, -0.880414, -0.324947, 1.621046, -0.548335, -1.358134, 0.934221, -1.963583, -0.054909, 0.869016, -2.100816, 0.898984, 2.861914, -1.236605, -0.289723, 2.558762, 0.882897, 0.633911, 0.576727, 2.054413, 1.190985, -1.750411, 0.537106, -1.27272, -0.90994, -0.928661, -0.786494, -2.783475, -1.482851, 0.780532, -3.366449, -1.298248, -0.869904, -3.620387, -0.011305, 0.304824]","[-2.933396, -0.740981, -0.067343, -1.564152, -0.173231, -0.438341, -0.960159, 0.642177, 0.713918, -1.652121, 1.4555, 0.958399, -0.903018, 0.013705, 1.608563, 0.434381, 1.26105, 0.465556, 0.491348, 1.970896, -0.834332, 0.335755, 1.318885, -1.599612, 1.406092, 2.398215, -0.953707, 1.629857, 0.27111, 0.650481, 1.603688, -0.122062, 1.672042, 1.734876, -0.904094, -0.336308, 1.361648, -0.625669, -1.332704, 0.994269, -2.051257, 0.091814, 1.230618, -2.278858, 1.001525, 2.800969, -1.184205, -0.456536, 2.548588, 0.860559, 0.57467, 0.579492, 2.027818, 1.250915, -1.671312, 0.460455, -1.322448, -0.897943, -0.990354, -0.711535, -2.854907, -1.40782, 0.786957, -3.35132, -1.303593, -0.896561, -3.626851, 0.052988, 0.190036]",78.4,-9996.969492,-9997.243052,-0.2735599999996339,6.914669,7.257866,0.421014,0.613266
236,Geom-m236-c53,Geom-m236-c53,23,"[6, 6, 6, 1, 1, 6, 7, 1, 1, 6, 1, 6, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.361573, 2.097536, 0.008479, 1.83935, 0.739298, -0.491022, 1.703446, -0.388939, 0.548037, 2.538843, -1.08568, 0.418006, 1.811071, 0.02865, 1.554016, 0.395957, -1.236272, 0.495865, 0.275682, -2.003913, -0.758485, 1.063082, -2.641681, -0.84935, 0.287315, -1.379521, -1.562235, -0.893807, -0.427118, 0.784753, -0.661433, 0.384008, 1.481296, -1.600299, 0.147841, -0.450129, -0.920143, 0.758182, -1.059949, -2.683212, 0.983279, -0.063464, -3.260952, 0.500911, 0.542242, -1.971113, -0.674722, -1.094372, -1.605714, -1.077213, 1.308075, 0.494872, -1.980451, 1.308133, 2.892959, 0.826983, -0.775886, 1.303407, 0.471884, -1.408391, 0.308074, 2.081737, 0.27386, 1.502995, 2.857368, -0.757167, 1.922129, 2.401346, 0.890298]","[1.420702, 2.123621, 0.009641, 1.820936, 0.744063, -0.510978, 1.690082, -0.375407, 0.543148, 2.531425, -1.065879, 0.425828, 1.787852, 0.054111, 1.544072, 0.391876, -1.235955, 0.501124, 0.284816, -2.027223, -0.750721, 1.077958, -2.66013, -0.820359, 0.303813, -1.407948, -1.557624, -0.911863, -0.444537, 0.786801, -0.69615, 0.343498, 1.514007, -1.599238, 0.167852, -0.438701, -0.93258, 0.852767, -0.980419, -2.752155, 0.929445, -0.047844, -3.339629, 0.391442, 0.49987, -1.906025, -0.626374, -1.145242, -1.622751, -1.121727, 1.270959, 0.496035, -1.966604, 1.32363, 2.860822, 0.792543, -0.845216, 1.230049, 0.499379, -1.397548, 0.387287, 2.137214, 0.340477, 1.535401, 2.869535, -0.77124, 2.045418, 2.409826, 0.848943]",78.4,-9996.918608,-9997.186336,-0.26772800000071584,7.039462,7.267793,0.400408,0.518396
236,Geom-m236-c54,Geom-m236-c54,23,"[6, 6, 6, 1, 1, 6, 7, 1, 1, 6, 1, 6, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1.999062, -1.399861, -0.795558, -1.608951, -1.041863, 0.633443, -1.501156, 0.462834, 0.920883, -2.428976, 0.953089, 0.605906, -1.445861, 0.587747, 2.007984, -0.304067, 1.253272, 0.304947, -0.455378, 1.527245, -1.135701, -1.321405, 2.034357, -1.301543, -0.492265, 0.662973, -1.669328, 1.076797, 0.626126, 0.621734, 1.031026, 0.137772, 1.600211, 1.610529, -0.370388, -0.415686, 0.907445, -1.197831, -0.583643, 2.834555, -0.942241, 0.025313, 3.450255, -0.237671, 0.265906, 1.762734, 0.136259, -1.390222, 1.813008, 1.43294, 0.722465, -0.326123, 2.239342, 0.807591, -0.671155, -1.540091, 0.896273, -2.36702, -1.452167, 1.309699, -2.232657, -2.459754, -0.869632, -1.194747, -1.193869, -1.498595, -2.875375, -0.839299, -1.114656]","[-1.983763, -1.427149, -0.790141, -1.584779, -1.063796, 0.638999, -1.496645, 0.443583, 0.931815, -2.430731, 0.923265, 0.621111, -1.441724, 0.561806, 2.018811, -0.312058, 1.259573, 0.32498, -0.492631, 1.581104, -1.111979, -1.367609, 2.083237, -1.238896, -0.534335, 0.728642, -1.66359, 1.083039, 0.641066, 0.601559, 1.064315, 0.151653, 1.579763, 1.593786, -0.350037, -0.450566, 0.882777, -1.170662, -0.61833, 2.829021, -0.947501, -0.028797, 3.454679, -0.265292, 0.249462, 1.743997, 0.160853, -1.420687, 1.808552, 1.456444, 0.681344, -0.330473, 2.227708, 0.85961, -0.637689, -1.547059, 0.891413, -2.329814, -1.486132, 1.319145, -2.135546, -2.49976, -0.870643, -1.2137, -1.149874, -1.50332, -2.906521, -0.932754, -1.073273]",78.4,-9996.916694,-9997.179225,-0.26253100000030827,6.919459,7.15191,0.391845,0.486896
236,Geom-m236-c55,Geom-m236-c55,23,"[6, 6, 6, 1, 1, 6, 7, 1, 1, 6, 1, 6, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2.273617, 1.4703, 0.617067, 2.178657, 0.23341, -0.267985, 1.393692, -0.932428, 0.360423, 1.811426, -1.874869, -0.010139, 1.54685, -0.935006, 1.444017, -0.134404, -0.958099, 0.06709, -0.41872, -1.124008, -1.376951, 0.039658, -1.96159, -1.730157, -0.062296, -0.324263, -1.897579, -0.880022, 0.277321, 0.612618, -0.639036, 1.150307, -0.001155, -2.404381, 0.088459, 0.656686, -2.649294, -0.814152, 1.261003, -2.962627, -0.021606, -0.637832, -2.368499, -0.571976, -1.1787, -2.877749, 0.948135, 1.159242, -0.519639, 0.491279, 1.624411, -0.538026, -1.853644, 0.576816, 3.193971, -0.110118, -0.490707, 1.734468, 0.505276, -1.231594, 2.890523, 2.2308, 0.143236, 2.721606, 1.224927, 1.577736, 1.296101, 1.90559, 0.807665]","[2.284271, 1.479165, 0.647588, 2.146993, 0.278943, -0.288568, 1.401923, -0.917635, 0.338511, 1.828281, -1.844802, -0.056753, 1.58126, -0.93262, 1.417064, -0.132331, -0.971036, 0.088287, -0.450076, -1.215742, -1.34816, -0.025947, -2.09296, -1.644749, -0.051548, -0.467255, -1.913831, -0.871016, 0.288453, 0.589649, -0.625262, 1.139355, -0.052088, -2.393484, 0.113763, 0.648421, -2.648926, -0.77063, 1.270501, -2.961769, -0.038622, -0.656254, -2.342374, -0.578025, -1.184619, -2.860296, 0.991277, 1.125008, -0.510684, 0.531806, 1.593088, -0.51697, -1.83803, 0.654948, 3.149422, -0.047104, -0.578611, 1.649929, 0.591659, -1.210249, 2.85246, 2.268843, 0.164222, 2.805722, 1.195753, 1.556843, 1.316297, 1.879486, 0.924963]",78.4,-9997.22994,-9997.47253,-0.24258999999983644,7.249063,7.541356,0.737468,0.946418
236,Geom-m236-c56,Geom-m236-c56,23,"[6, 6, 6, 6, 7, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2.665713, 0.406715, 0.648186, 2.105697, -0.425953, -0.497985, 0.632257, -0.133981, -0.809977, -0.348635, -0.471835, 0.347847, -0.286122, -1.892782, 0.74249, -1.804513, -0.120604, -0.028102, -2.064086, 1.385134, -0.142107, -3.430263, 1.649948, -0.419188, 3.725744, 0.205726, 0.786268, 2.15869, 0.182499, 1.58417, 2.547221, 1.470124, 0.450896, 2.695933, -0.235933, -1.400463, 2.231564, -1.490178, -0.271077, 0.527472, 0.923987, -1.071056, 0.3399, -0.703089, -1.6992, -0.066361, 0.126545, 1.233243, 0.652044, -2.13026, 1.05506, -0.518673, -2.488313, -0.049151, -2.471227, -0.53866, 0.73436, -2.072245, -0.61206, -0.969416, -1.759168, 1.894026, 0.798339, -1.474297, 1.832158, -0.955863, -3.986643, 1.166789, 0.205525]","[2.667623, 0.383112, 0.657877, 2.102395, -0.424918, -0.506928, 0.626204, -0.124867, -0.809762, -0.349026, -0.460054, 0.35222, -0.261973, -1.889007, 0.755659, -1.809963, -0.121307, -0.021651, -2.06568, 1.382735, -0.158764, -3.45124, 1.64244, -0.421963, 3.72822, 0.18086, 0.780983, 2.168513, 0.13181, 1.5904, 2.54275, 1.448803, 0.487134, 2.688177, -0.213183, -1.405711, 2.227127, -1.492639, -0.304125, 0.525179, 0.933905, -1.06496, 0.328074, -0.689255, -1.698332, -0.068068, 0.145892, 1.232481, 0.686602, -2.090995, 1.060929, -0.480993, -2.480063, -0.041978, -2.474033, -0.520818, 0.751043, -2.082543, -0.625226, -0.952798, -1.760536, 1.909825, 0.768361, -1.490438, 1.816085, -0.98767, -3.996371, 1.156865, 0.210357]",78.4,-9997.109966,-9997.383521,-0.2735549999997602,7.126674,7.369299,0.385214,0.465901
236,Geom-m236-c57,Geom-m236-c57,23,"[6, 6, 6, 1, 1, 6, 7, 1, 1, 6, 1, 6, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[2.024493, 1.38521, -0.598103, 1.952015, 0.490924, 0.633454, 1.516694, -0.95686, 0.362168, 2.152241, -1.375293, -0.424025, 1.727412, -1.537437, 1.2681, 0.040793, -1.22718, -0.023699, -0.229725, -0.868394, -1.422706, -0.20531, 0.141304, -1.542845, -1.162983, -1.178095, -1.683417, -0.98496, -0.614709, 0.990032, -0.545113, -0.627394, 1.992815, -1.474676, 0.807345, 0.675828, -1.999376, 1.215388, 1.566528, -2.349237, 0.835198, -0.444306, -3.06077, 0.1952, -0.311347, -0.641224, 1.48606, 0.452491, -1.863278, -1.270275, 1.037177, -0.081071, -2.325841, 0.045022, 1.297443, 0.945645, 1.384696, 2.947214, 0.452571, 1.0906, 2.587963, 0.904645, -1.394581, 2.516668, 2.325141, -0.355803, 1.036011, 1.622747, -0.983808]","[2.044872, 1.392465, -0.591456, 1.95021, 0.481745, 0.631705, 1.52649, -0.970809, 0.346446, 2.143081, -1.371629, -0.463129, 1.771833, -1.558566, 1.237446, 0.041498, -1.253683, 0.00916, -0.253614, -0.951565, -1.410934, 0.004654, 0.010438, -1.613904, -1.25667, -1.030112, -1.56425, -0.962656, -0.581794, 1.005207, -0.483454, -0.492286, 1.984596, -1.493457, 0.798971, 0.588059, -1.953734, 1.298314, 1.463155, -2.46965, 0.710084, -0.460486, -3.251647, 0.236628, -0.145992, -0.684264, 1.446523, 0.225472, -1.814899, -1.251448, 1.148477, -0.09202, -2.346582, 0.139219, 1.276558, 0.928454, 1.368112, 2.934145, 0.446712, 1.107568, 2.66989, 0.946557, -1.359695, 2.485062, 2.344622, -0.310805, 1.068997, 1.592862, -1.019701]",78.4,-9996.87828,-9997.133375,-0.25509499999861873,6.486796,7.048007,0.459157,0.683051
236,Geom-m236-c58,Geom-m236-c58,23,"[6, 6, 6, 1, 1, 6, 7, 1, 1, 6, 1, 6, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-2.734271, -0.72471, -0.460847, -1.340506, -1.077234, 0.045953, -0.80785, -0.073505, 1.087341, -1.65648, 0.295868, 1.670639, -0.161254, -0.595599, 1.801752, -0.026481, 1.146692, 0.533943, -0.638825, 1.674491, -0.696206, -0.5624, 0.999301, -1.453573, -0.166325, 2.528423, -0.982848, 1.505678, 0.889247, 0.368218, 1.932111, 0.63764, 1.343984, 1.92146, -0.188271, -0.647686, 1.262873, -0.153387, -1.543196, 1.919568, -1.489374, -0.085219, 1.087281, -1.643143, 0.379997, 2.945912, 0.007126, -1.000212, 1.962832, 1.839813, 0.070744, -0.109831, 1.944122, 1.296169, -0.654663, -1.152794, -0.803155, -1.37355, -2.073424, 0.500743, -3.453317, -0.73416, 0.355567, -3.064185, -1.441912, -1.209547, -2.749973, 0.266455, -0.905772]","[-2.742242, -0.739812, -0.480344, -1.342836, -1.066304, 0.040776, -0.825815, -0.052125, 1.08426, -1.683037, 0.327738, 1.647375, -0.197455, -0.574482, 1.813745, -0.019079, 1.159981, 0.550089, -0.630864, 1.739191, -0.666103, -0.626777, 1.057147, -1.421546, -0.097839, 2.552429, -0.963496, 1.506542, 0.873209, 0.361272, 1.937437, 0.603688, 1.329427, 1.896044, -0.199944, -0.669741, 1.177804, -0.219072, -1.514192, 1.990038, -1.504173, -0.085796, 1.213294, -1.680035, 0.461855, 2.883723, 0.031052, -1.095981, 1.977174, 1.816476, 0.069926, -0.06874, 1.940694, 1.332269, -0.653248, -1.137509, -0.802816, -1.371262, -2.058035, 0.499793, -3.459994, -0.73724, 0.335261, -3.057034, -1.484535, -1.205244, -2.768033, 0.233327, -0.954001]",78.4,-9996.900214,-9997.125946,-0.2257320000007894,7.029353,7.218232,0.247248,0.241783
236,Geom-m236-c59,Geom-m236-c59,23,"[6, 6, 6, 1, 1, 6, 7, 1, 1, 6, 1, 6, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-3.419089, -0.665358, -0.486177, -2.355596, 0.286417, 0.044594, -0.974215, -0.372578, 0.128285, -1.040773, -1.260942, 0.765096, -0.677213, -0.722411, -0.864447, 0.109475, 0.568109, 0.693403, 0.452362, 1.606564, -0.303317, 1.075454, 2.298086, 0.108479, -0.388113, 2.079797, -0.627509, 1.385106, -0.195064, 1.123797, 1.135407, -0.836923, 1.97581, 2.027364, -1.058326, 0.027009, 2.902766, -1.589745, 0.436767, 2.46061, -0.28498, -1.074697, 1.802116, 0.414743, -1.233885, 1.309425, -1.83986, -0.307446, 2.119064, 0.532354, 1.486511, -0.30528, 1.049872, 1.610929, -2.647592, 0.646857, 1.037083, -2.306491, 1.170192, -0.600542, -4.389073, -0.175521, -0.534471, -3.513978, -1.539298, 0.154972, -3.16602, -1.012225, -1.485793]","[-3.434064, -0.665292, -0.467753, -2.361165, 0.288622, 0.052575, -0.972219, -0.364092, 0.090666, -1.023775, -1.272437, 0.699232, -0.687119, -0.679679, -0.916875, 0.112768, 0.564692, 0.673737, 0.478618, 1.61382, -0.318008, 1.05499, 2.325045, 0.129375, -0.364465, 2.059624, -0.674166, 1.375945, -0.211736, 1.124154, 1.099633, -0.865022, 1.957562, 2.034552, -1.070175, 0.037178, 2.915142, -1.590437, 0.450891, 2.46985, -0.282698, -1.075482, 1.846006, 0.462884, -1.172939, 1.332244, -1.855877, -0.309065, 2.104049, 0.501865, 1.516903, -0.308058, 1.047149, 1.585425, -2.628569, 0.62592, 1.058401, -2.336306, 1.182361, -0.57638, -4.404056, -0.177092, -0.481126, -3.505591, -1.544484, 0.165486, -3.202697, -0.993201, -1.475339]",78.4,-9997.31294,-9997.54882,-0.23588000000017928,7.155071,7.485928,0.718605,0.94837
236,Geom-m236-c6,Geom-m236-c6,23,"[6, 6, 6, 6, 7, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-2.857381, 0.793733, 0.585819, -1.632765, 0.533101, -0.281301, -0.806654, -0.655851, 0.219777, 0.384446, -1.023856, -0.706557, 1.096448, -2.219031, -0.20672, 1.381688, 0.131651, -0.927859, 1.962075, 0.729807, 0.350782, 2.907358, 1.727761, 0.006457, -2.568322, 1.007742, 1.612848, -3.516769, -0.071725, 0.59983, -3.424198, 1.643411, 0.211668, -1.008186, 1.431683, -0.30541, -1.947299, 0.347543, -1.313941, -0.441912, -0.449065, 1.231884, -1.456635, -1.533503, 0.307971, -0.032949, -1.289027, -1.695981, 1.516824, -2.031091, 0.700504, 0.446942, -2.994488, -0.099297, 2.204377, -0.23219, -1.549323, 0.893653, 0.927516, -1.498686, 2.448799, -0.054509, 0.969892, 1.160246, 1.172439, 0.980414, 3.290013, 2.107749, 0.80723]","[-2.860026, 0.807613, 0.57449, -1.63396, 0.536549, -0.292111, -0.807697, -0.648332, 0.223682, 0.382297, -1.026358, -0.698316, 1.076334, -2.240917, -0.185605, 1.388169, 0.123318, -0.92381, 1.979063, 0.718353, 0.352182, 2.93153, 1.729632, 0.004425, -2.567973, 1.03801, 1.596095, -3.512962, -0.060872, 0.603167, -3.427486, 1.647851, 0.186388, -1.009842, 1.434345, -0.325649, -1.949201, 0.338228, -1.320725, -0.443085, -0.429932, 1.232324, -1.458177, -1.522728, 0.318871, -0.032998, -1.291684, -1.688512, 1.46216, -2.053588, 0.737491, 0.40746, -3.002377, -0.107374, 2.204142, -0.23928, -1.553436, 0.897133, 0.920387, -1.487719, 2.479381, -0.060042, 0.962557, 1.188145, 1.165662, 0.986248, 3.307392, 2.115964, 0.805337]",78.4,-9997.088758,-9997.380871,-0.29211299999951734,6.882148,7.261171,0.506411,0.695004
236,Geom-m236-c60,Geom-m236-c60,23,"[6, 6, 6, 6, 7, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-3.232229, 0.194122, -0.132721, -1.762118, 0.16049, 0.262985, -0.878697, -0.433049, -0.840131, 0.63184, -0.515488, -0.486643, 0.888019, -1.2962, 0.744227, 1.283949, 0.879147, -0.386549, 2.717593, 0.842116, 0.177168, 3.482242, -0.219794, -0.360384, -3.83954, 0.615197, 0.665489, -3.601462, -0.807125, -0.345018, -3.381222, 0.799188, -1.024583, -1.427372, 1.175086, 0.502015, -1.645645, -0.427061, 1.180096, -1.237028, -1.441332, -1.07521, -0.995982, 0.15597, -1.755491, 1.123727, -1.055134, -1.317675, 0.397972, -2.187171, 0.699643, 0.547809, -0.790562, 1.55934, 1.283771, 1.329024, -1.384309, 0.677853, 1.536292, 0.246934, 2.67947, 0.752591, 1.283497, 3.238352, 1.783921, -0.053142, 3.048597, -1.050229, -0.112738]","[-3.224726, 0.190255, -0.110191, -1.748498, 0.149053, 0.272704, -0.875516, -0.42907, -0.849525, 0.637745, -0.515006, -0.511988, 0.901723, -1.314376, 0.717709, 1.291296, 0.882621, -0.416069, 2.707834, 0.865555, 0.186064, 3.465715, -0.264207, -0.255194, -3.820616, 0.599933, 0.70114, -3.594901, -0.807298, -0.332377, -3.379188, 0.808332, -0.989971, -1.410997, 1.159315, 0.522243, -1.624778, -0.45323, 1.177489, -1.234633, -1.433476, -1.09359, -0.999782, 0.173076, -1.753429, 1.121238, -1.052274, -1.349937, 0.389767, -2.192608, 0.659288, 0.568574, -0.805351, 1.533753, 1.31716, 1.31037, -1.422066, 0.670502, 1.55196, 0.185325, 2.645656, 0.847404, 1.292698, 3.256396, 1.775487, -0.095346, 2.939929, -1.046463, -0.021928]",78.4,-9997.19589,-9997.417788,-0.22189799999978277,7.26907,7.511456,0.655108,0.868023
